cell_type	beta	se	z	p	q	sig_pct	trait	discovery
endothelial cell of hepatic sinusoid	24.517203264542538	8.975201915998653	2.7316603563914983	0.0026759763786241	0.0401396456793617	0.8492706645056726	Coronary_atherosclerosis	True
mesenchymal stem cell	31.883513712070904	11.241513526559684	2.8362296266193643	0.0030247410281982	0.040329880375977	0.3582925122463261	Coronary_atherosclerosis	True
intermediate monocyte	42.8647689819336	16.81031257552101	2.549909098320563	0.0054276927714328	0.0651323132571945	0.4166666666666667	Coronary_atherosclerosis	True
bronchial smooth muscle cell	30.363216290715563	12.349494275095209	2.4586607041834903	0.0060425935331041	0.0659192021793182	0.5824279641001417	Coronary_atherosclerosis	True
fibroblast	17.322679153765836	6.443352153836577	2.688457613394817	0.0077205546421737	0.0772055464217376	0.2300751879699248	Coronary_atherosclerosis	True
bladder cell	13.971818462596326	5.78953231493125	2.4132896584000223	0.0094247969694165	0.0869981258715371	0.4703557312252964	Coronary_atherosclerosis	True
adventitial cell	21.99975840531387	9.651406856672889	2.27943539548366	0.0137506684487904	0.0951616304456292	0.4636678200692041	Coronary_atherosclerosis	True
basal cell	18.8302952504696	8.313087528850728	2.265138576385573	0.0114322939824702	0.0951616304456292	0.3263207106124357	Coronary_atherosclerosis	True
aortic endothelial cell	17.929185200771624	6.491538544448507	2.761931563374058	0.0142742445668443	0.0951616304456292	0.012847965738758	Coronary_atherosclerosis	True
vein endothelial cell	32.746211407402555	14.897853518864975	2.1980489582567326	0.0142678833490134	0.0951616304456292	0.8223684210526315	Coronary_atherosclerosis	True
stromal cell	18.522765683773745	7.752312126921429	2.3893214541052594	0.0141179990302298	0.0951616304456292	0.5117647058823529	Coronary_atherosclerosis	True
endocardial cell	21.825458093936	10.547946029162564	2.0691666447281576	0.0232596803896057	0.1469032445659312	0.0	Coronary_atherosclerosis	False
leukocyte	21.683120499548213	10.646189253677722	2.036702521708205	0.0334108502283639	0.195619668101986	0.0	Coronary_atherosclerosis	False
smooth muscle cell	13.624208324789114	7.153042963279461	1.9046730733660815	0.0342334419178475	0.195619668101986	0.0	Coronary_atherosclerosis	False
myeloid cell	19.809561149398228	9.10912282686142	2.174694701775547	0.0451290287306936	0.2461583385310563	0.0	Coronary_atherosclerosis	False
classical monocyte	29.35094060306913	17.0111957507509	1.725389621818533	0.0525317649519326	0.2740787736622574	0.0	Coronary_atherosclerosis	False
macrophage	15.982804830212851	6.461885403424613	2.473396513924933	0.060988465487035	0.3049423274351751	0.0	Coronary_atherosclerosis	False
smooth muscle cell of trachea	8.672437944155874	4.808202150123138	1.803675817568064	0.0911392226623795	0.4073235037884707	0.0	Coronary_atherosclerosis	False
valve cell	13.492452655888624	9.449136284828407	1.4279032759377372	0.0919272906390626	0.4073235037884707	0.0	Coronary_atherosclerosis	False
brain pericyte	7.834927782730307	5.727159413958238	1.368030329945944	0.0950421508839765	0.4073235037884707	0.0	Coronary_atherosclerosis	False
promonocyte	18.40303787803926	10.536160442724585	1.74665505314575	0.0905794939180842	0.4073235037884707	0.0	Coronary_atherosclerosis	False
type II pneumocyte	6.4923744526613945	4.8409031448247	1.3411494215913502	0.1001291810782185	0.4143276458409041	0.0	Coronary_atherosclerosis	False
smooth muscle cell of the pulmonary artery	17.313165950407324	12.19731720378816	1.4194240963931248	0.1099179983916948	0.4396719935667792	0.0	Coronary_atherosclerosis	False
thymocyte	14.805271183079151	10.505543925773146	1.409281736165752	0.1172914898866206	0.4398430870748274	0.0	Coronary_atherosclerosis	False
proerythroblast	12.042902385784782	7.797882853834336	1.5443810341242952	0.1167133237303537	0.4398430870748274	0.0	Coronary_atherosclerosis	False
microglial cell	23.591158947066223	15.15057084781452	1.5571135361192852	0.1394414249092658	0.4522424591651864	0.0	Coronary_atherosclerosis	False
granulocyte monocyte progenitor cell	8.017224780095809	5.968759733196966	1.3431977728146298	0.1312169282478599	0.4522424591651864	0.0	Coronary_atherosclerosis	False
monocyte	15.141417726139212	10.025221403456657	1.510332502075068	0.1341220247719488	0.4522424591651864	0.0	Coronary_atherosclerosis	False
fibroblast of lung	12.922266031210093	10.447676657738484	1.23685547079395	0.1261980520881117	0.4522424591651864	0.0	Coronary_atherosclerosis	False
keratinocyte stem cell	8.47884750366211	7.761067271429322	1.0924847327216372	0.1361141057268436	0.4522424591651864	0.0	Coronary_atherosclerosis	False
myeloid dendritic cell	12.09585267351268	9.128304488393471	1.3250930322156114	0.1591824509426912	0.5026814240295513	0.0	Coronary_atherosclerosis	False
basal cell of epidermis	10.566964828944164	6.688435012885471	1.5798859985312843	0.1651685291720616	0.5082108589909589	0.0	Coronary_atherosclerosis	False
DN4 thymocyte	16.850407766951456	11.289238896837544	1.4926079535505057	0.1736464848438205	0.5209394545314617	0.0	Coronary_atherosclerosis	False
dendritic cell	7.945406849370438	8.282131268418672	0.9593432646579476	0.214611166882458	0.6281302445340234	0.0	Coronary_atherosclerosis	False
luminal epithelial cell of mammary gland	5.696740894826874	5.1432966738065575	1.10760495769938	0.2203043412242042	0.6294409749262978	0.0	Coronary_atherosclerosis	False
ventricular myocyte	4.228318953748882	4.97683818136756	0.8495994443980504	0.2466556694623022	0.6814735591632384	0.0	Coronary_atherosclerosis	False
epidermal cell	7.699336542436416	8.770322359471523	0.8778852392034947	0.249873638359854	0.6814735591632384	0.0	Coronary_atherosclerosis	False
atrial myocyte	8.140139987470999	7.05842158157381	1.1532521674138936	0.2611148763989745	0.6963063370639322	0.0	Coronary_atherosclerosis	False
myeloid leukocyte	10.544643080906262	8.725195806088047	1.2085279591718374	0.2859406376221676	0.745932098144785	0.0	Coronary_atherosclerosis	False
chondrocyte	3.6906609222582567	4.440668547217168	0.8311047949235215	0.3314637362707591	0.8462903904785338	0.0	Coronary_atherosclerosis	False
endothelial cell of lymphatic vessel	5.268856253829407	9.152730439239416	0.5756595027906497	0.3688821672509974	0.8805077844707659	0.0	Coronary_atherosclerosis	False
bulge keratinocyte	7.457038585053796	10.12055986210745	0.7368207576118209	0.3742158084000755	0.8805077844707659	0.0	Coronary_atherosclerosis	False
pericyte cell	1.2790429592132568	3.8114407428018175	0.3355799146631946	0.3677499339191529	0.8805077844707659	0.0	Coronary_atherosclerosis	False
pulmonary interstitial fibroblast	2.9686083793640137	8.852445499453909	0.3353433104498798	0.358220565942602	0.8805077844707659	0.0	Coronary_atherosclerosis	False
epithelial cell of proximal tubule	1.0976908766067288	4.985698766349221	0.2201679098656241	0.5100216679428958	0.9273121235325378	0.0	Coronary_atherosclerosis	False
kidney interstitial fibroblast	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
type I pneumocyte	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
lymphoid progenitor cell	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
oligodendrocyte precursor cell	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
lung neuroendocrine cell	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
lung macrophage	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
plasma cell	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
non-classical monocyte	10.455614382508458	15.610836354193747	0.6697664459021522	0.4176128589840127	0.9273121235325378	0.0	Coronary_atherosclerosis	False
Bergmann glial cell	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
respiratory basal cell	-0.1747819781303405	6.170533316885658	-0.0283252628507895	0.5071812320728029	0.9273121235325378	0.0	Coronary_atherosclerosis	False
ciliated columnar cell of tracheobronchial tree	0.2333167940378189	1.2257261887509048	0.1903498482606331	0.4120310430128342	0.9273121235325378	0.0	Coronary_atherosclerosis	False
plasmacytoid dendritic cell	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
interneuron	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
club cell of bronchiole	0.0	1e-06	0.0	0.5	0.9273121235325378	0.0	Coronary_atherosclerosis	False
late pro-B cell	2.004174872041225	7.364068061172432	0.2721559409001634	0.5272299955350642	0.944292529316533	0.0	Coronary_atherosclerosis	False
pancreatic ductal cell	0.8543518936261272	5.456807573379876	0.1565662490636357	0.5473904754126524	0.9659831919046808	0.0	Coronary_atherosclerosis	False
granulocyte	1.0061348873264016	13.83049071984408	0.0727475913694654	0.6856795643117197	0.9661882343906368	0.0	Coronary_atherosclerosis	False
epithelial cell of thymus	2.4656292234607977	10.021883363064912	0.2460245379174672	0.6510400515468389	0.9661882343906368	0.0	Coronary_atherosclerosis	False
secretory cell	0.0604142525162631	5.525454929587333	0.0109338060460435	0.6502656176909306	0.9661882343906368	0.0	Coronary_atherosclerosis	False
kidney collecting duct epithelial cell	-1.9500655650218444	5.954018377597587	-0.3275209180339623	0.7148586677418765	0.9661882343906368	0.0	Coronary_atherosclerosis	False
kidney loop of Henle ascending limb epithelial cell	-2.0922569068808547	5.502990601032542	-0.3802036126480533	0.7246411757929776	0.9661882343906368	0.0	Coronary_atherosclerosis	False
large intestine goblet cell	2.1496553824173024	5.562145293048929	0.3864795450603833	0.6163663179781469	0.9661882343906368	0.0	Coronary_atherosclerosis	False
epithelial cell of large intestine	6.073684828437749	6.103258310494123	0.9951544764203204	0.5810981955902863	0.9661882343906368	0.0	Coronary_atherosclerosis	False
intestinal crypt stem cell	1.1899843402222203	6.060265422710568	0.1963584525131206	0.6383620233122401	0.9661882343906368	0.0	Coronary_atherosclerosis	False
regulatory T cell	-11.544122695922852	18.97420477325321	-0.6084114108537453	0.7204801817301317	0.9661882343906368	0.0	Coronary_atherosclerosis	False
keratinocyte	1.1806478567722485	6.096547205096148	0.1936584458470749	0.6772511176262157	0.9661882343906368	0.0	Coronary_atherosclerosis	False
immature B cell	1.264791567747669	13.815166406067949	0.0915509470224074	0.7181139626748314	0.9661882343906368	0.0	Coronary_atherosclerosis	False
hepatocyte	0.2829354112669831	5.404786224188062	0.0523490475905894	0.5909559927743376	0.9661882343906368	0.0	Coronary_atherosclerosis	False
granulocytopoietic cell	0.5386272107733256	8.441712370888306	0.0638054445719816	0.6140659833041799	0.9661882343906368	0.0	Coronary_atherosclerosis	False
neutrophil	1.3788488657832545	16.672329763038075	0.0827028307009683	0.6369764828725909	0.9661882343906368	0.0	Coronary_atherosclerosis	False
B cell	6.733345357023277	15.385676890318434	0.4376372521679751	0.6847993175097854	0.9661882343906368	0.0	Coronary_atherosclerosis	False
naive B cell	8.034165954691826	14.023153072633455	0.572921504391955	0.6504199719599912	0.9661882343906368	0.0	Coronary_atherosclerosis	False
megakaryocyte-erythroid progenitor cell	-0.4132709836878785	4.844293946507884	-0.0853108808530898	0.6615823389245433	0.9661882343906368	0.0	Coronary_atherosclerosis	False
bladder urothelial cell	0.1560102304738642	7.098910482579378	0.0219766442831912	0.6515102777169479	0.9661882343906368	0.0	Coronary_atherosclerosis	False
Kupffer cell	-1.4791857199039364	7.70022249824162	-0.1920964907496783	0.650417111212836	0.9661882343906368	0.0	Coronary_atherosclerosis	False
CD8-positive, alpha-beta T cell	4.423626990645494	11.349612527208985	0.3897601772783445	0.6605752191877005	0.9661882343906368	0.0	Coronary_atherosclerosis	False
Brush cell of epithelium proper of large intestine	-0.7026967036268944	2.869118579753286	-0.2449172747984919	0.7218165219731514	0.9661882343906368	0.0	Coronary_atherosclerosis	False
CD4-positive, alpha-beta T cell	5.2283318216188	11.87287448234443	0.4403593948031368	0.6809046667317721	0.9661882343906368	0.0	Coronary_atherosclerosis	False
neuroepithelial cell	-2.6697053473016443	9.558069978554354	-0.2793142709031969	0.7387219008062236	0.9741387702939212	0.0	Coronary_atherosclerosis	False
mature alpha-beta T cell	1.2987761423679944	10.816532580083404	0.1200732427653798	0.7546308379904332	0.9843010930309998	0.0	Coronary_atherosclerosis	False
skeletal muscle satellite cell	-2.788255376962858	11.143599362972612	-0.2502113801961987	0.8326291013661786	0.9999639664437044	0.0	Coronary_atherosclerosis	False
T cell	2.2857205066964585	8.675971338844372	0.2634541329640807	0.7979647523915889	0.9999639664437044	0.0	Coronary_atherosclerosis	False
astrocyte	-20.34745979309082	5.12074140068377	-3.9735378534002574	0.9999639664437044	0.9999639664437044	0.0	Coronary_atherosclerosis	False
basal epithelial cell of tracheobronchial tree	-9.052784483809395	5.499087173514022	-1.6462340381530076	0.9982753425568526	0.9999639664437044	0.0	Coronary_atherosclerosis	False
NK cell	-4.452547598345936	9.862944087372329	-0.4514420399124637	0.8901815359568264	0.9999639664437044	0.0	Coronary_atherosclerosis	False
neuron	-4.746435304113307	3.895565239513021	-1.2184201809713888	0.963423628243376	0.9999639664437044	0.0	Coronary_atherosclerosis	False
neuronal stem cell	-4.276201734181866	1.845722566709649	-2.316817170310166	0.9975998506440814	0.9999639664437044	0.0	Coronary_atherosclerosis	False
oligodendrocyte	-7.059263663931801	4.00233772361207	-1.763785105461037	0.9797578978041492	0.9999639664437044	0.0	Coronary_atherosclerosis	False
pancreatic A cell	-4.72032364197167	4.263225451609614	-1.1072188641089753	0.9159518182043358	0.9999639664437044	0.0	Coronary_atherosclerosis	False
pancreatic B cell	-2.7621945338957112	5.189885961262258	-0.5322264409108335	0.8060220074029449	0.9999639664437044	0.0	Coronary_atherosclerosis	False
early pro-B cell	-4.850546982360415	8.246325804074313	-0.5882070509467229	0.7888482264270222	0.9999639664437044	0.0	Coronary_atherosclerosis	False
medium spiny neuron	-2.816254138946533	0.9918710699651596	-2.8393348936424334	0.997391274132499	0.9999639664437044	0.0	Coronary_atherosclerosis	False
mesangial cell	-10.391596794128418	11.36962562447952	-0.9139788008282924	0.8108757215872185	0.9999639664437044	0.0	Coronary_atherosclerosis	False
mucus secreting cell	-3.62282573004705	4.621383701315735	-0.7839266254856982	0.8207871319644218	0.9999639664437044	0.0	Coronary_atherosclerosis	False
pancreatic D cell	-5.527695649253928	3.447058422760723	-1.603597900388018	0.9683137718394816	0.9999639664437044	0.0	Coronary_atherosclerosis	False
pancreatic PP cell	-6.847624473918728	3.893679313863087	-1.7586513736604836	0.97600990731712	0.9999639664437044	0.0	Coronary_atherosclerosis	False
pancreatic acinar cell	-7.6652696984432	5.8055950031501045	-1.3203245652313054	0.9790453753945588	0.9999639664437044	0.0	Coronary_atherosclerosis	False
basophil	-3.978265403697995	3.8526841280983417	-1.0325957881373575	0.8840817593701958	0.9999639664437044	0.0	Coronary_atherosclerosis	False
lymphocyte	-9.285459518432615	7.581865217463461	-1.2246932980350578	0.89203428364271	0.9999639664437044	0.0	Coronary_atherosclerosis	False
mature NK T cell	-6.480542989572632	12.8734863843156	-0.5034023259983554	0.841294276103225	0.9999639664437044	0.0	Coronary_atherosclerosis	False
kidney collecting duct principal cell	-2.736933150341537	4.689321823695604	-0.5836522322932808	0.8693408865154147	0.9999639664437044	0.0	Coronary_atherosclerosis	False
enterocyte of epithelium of large intestine	-0.5709582377375736	5.963235102110842	-0.0957463906689622	0.8503321555765484	0.9999639664437044	0.0	Coronary_atherosclerosis	False
enteroendocrine cell	-3.507492913565565	3.0903138948084403	-1.1349956777717511	0.9578062572590966	0.9999639664437044	0.0	Coronary_atherosclerosis	False
ependymal cell	-2.1717077867720875	2.064691973171417	-1.0518313700015465	0.9160775069768172	0.9999639664437044	0.0	Coronary_atherosclerosis	False
epithelial cell	-2.0334426403274946	6.117673442561723	-0.3323882288617236	0.9521734364982498	0.9999639664437044	0.0	Coronary_atherosclerosis	False
precursor B cell	-3.603561235644904	13.06943885247436	-0.2757242507747501	0.8252508395484952	0.9999639664437044	0.0	Coronary_atherosclerosis	False
professional antigen presenting cell	-3.885825025094825	10.445587949642167	-0.3720063479268241	0.8641486783111321	0.9999639664437044	0.0	Coronary_atherosclerosis	False
fibrocyte	-6.434541702270508	2.8099829536818706	-2.289886383061307	0.9886574620245726	0.9999639664437044	0.0	Coronary_atherosclerosis	False
basal cell of epidermis	39.87758111511784	7.525247576520146	5.299171982001179	2.093985861347635e-09	2.512783033617162e-07	0.7985287138111058	vitaminD	True
keratinocyte	30.50780959318328	6.793722863268624	4.490587886375047	2.5038375013972374e-07	1.5023025008383424e-05	0.8691358024691358	vitaminD	True
hepatocyte	28.859993619949428	7.028825002997585	4.105948520220876	6.135046937048032e-06	0.0002454018774819	0.8691910499139415	vitaminD	True
epidermal cell	35.9256987248515	9.881124433298838	3.6357905385528695	5.052882954993977e-05	0.0015158648864981	0.8963414634146342	vitaminD	True
bulge keratinocyte	40.47146409275621	12.812625637404189	3.158717443098232	0.0003711421747935	0.0089074121950455	0.7795698924731183	vitaminD	True
intestinal crypt stem cell	20.31108633307152	7.61200877600374	2.668295180780745	0.0029055328140247	0.0435829922103714	0.6497783407219759	vitaminD	True
epithelial cell of thymus	58.14429561410738	18.957875813202666	3.0670258728889057	0.0027873619207589	0.0435829922103714	0.3151515151515151	vitaminD	True
keratinocyte stem cell	25.87333297729492	9.221371035635451	2.8058010980481023	0.0026738337417423	0.0435829922103714	0.5142857142857142	vitaminD	True
secretory cell	16.20584130190088	6.729033224246891	2.4083461563997	0.0086186073758536	0.1149147650113825	0.0	vitaminD	False
enterocyte of epithelium of large intestine	17.316587352042948	7.507636144262571	2.3065299142495737	0.0146852505685858	0.1762230068230304	0.0	vitaminD	False
luminal epithelial cell of mammary gland	14.86955840285537	7.027763681592939	2.115830735999504	0.0204821809833648	0.217560413602924	0.0	vitaminD	False
kidney collecting duct epithelial cell	14.684253324140329	7.434860092549893	1.9750544248781088	0.0217560413602924	0.217560413602924	0.0	vitaminD	False
basal epithelial cell of tracheobronchial tree	26.31946179753184	11.889655327337582	2.2136437998346485	0.0359418202842768	0.3238510199644095	0.0	vitaminD	False
mesangial cell	23.91632080078125	13.998058184425842	1.7085456058034112	0.0377826189958477	0.3238510199644095	0.0	vitaminD	False
large intestine goblet cell	13.529453463221262	7.041830485893725	1.921297806063866	0.0459688088415882	0.3677504707327058	0.0	vitaminD	False
mature NK T cell	27.049308019292678	16.025872280811278	1.687852464148264	0.0672308760433785	0.5042315703253388	0.0	vitaminD	False
immature B cell	26.97771631915083	16.044562317959198	1.6814242597913562	0.0862547554057208	0.6088570969815587	0.0	vitaminD	False
pancreatic PP cell	6.294180940636208	4.918382352727902	1.2797258304135792	0.1121524152247725	0.6897958471241741	0.0	vitaminD	False
pancreatic ductal cell	9.179197007190751	7.210145245166927	1.2730946042097713	0.1193851700602998	0.6897958471241741	0.0	vitaminD	False
oligodendrocyte	6.155099738835827	4.853522510188161	1.2681716682915325	0.1037412627698445	0.6897958471241741	0.0	vitaminD	False
thymocyte	16.98261467098538	12.34091766330779	1.3761225165190396	0.1207142732467304	0.6897958471241741	0.0	vitaminD	False
pancreatic A cell	6.283311898848903	5.500457418718926	1.1423253414281147	0.1501162672922248	0.8188160034121355	0.0	vitaminD	False
precursor B cell	19.915191431645432	15.889663454613814	1.2533425574764294	0.174244549853822	0.9091019992373324	0.0	vitaminD	False
mesenchymal stem cell	-3.1808168256601146	13.037898642319805	-0.2439669852421984	0.9102876211144952	0.9999424107855776	0.0	vitaminD	False
lymphoid progenitor cell	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
naive B cell	20.4957966190636	18.058693120776788	1.1349545884625996	0.386076487286931	0.9999424107855776	0.0	vitaminD	False
macrophage	3.968812770281456	8.177603850762498	0.4853271010323391	0.8814335764114344	0.9999424107855776	0.0	vitaminD	False
myeloid leukocyte	-1.688729871779752	10.048137628672908	-0.1680639670938492	0.8521155003418097	0.9999424107855776	0.0	vitaminD	False
myeloid dendritic cell	-19.505352838098624	12.704627237239828	-1.535295170323809	0.9953199928034696	0.9999424107855776	0.0	vitaminD	False
myeloid cell	-8.36872572693478	12.424306437601254	-0.6735768929207544	0.9853321237882452	0.9999424107855776	0.0	vitaminD	False
mucus secreting cell	1.7592724447832402	5.436559147801446	0.3236003503235485	0.3945132685029483	0.9999424107855776	0.0	vitaminD	False
medium spiny neuron	0.4581578969955444	1.2244771250207909	0.3741661543801932	0.3515371343153262	0.9999424107855776	0.0	vitaminD	False
monocyte	-7.878919542748743	13.090878724995804	-0.6018633056087126	0.9478838714074002	0.9999424107855776	0.0	vitaminD	False
microglial cell	8.597672491280248	18.23857483545303	0.4714004558386697	0.6560516424676371	0.9999424107855776	0.0	vitaminD	False
mesenchymal stem cell of adipose	8.690830716616496	8.260798873491051	1.0520569317460833	0.360763601426344	0.9999424107855776	0.0	vitaminD	False
megakaryocyte-erythroid progenitor cell	6.654221245176101	6.75044415133316	0.9857456925796424	0.2276176122542523	0.9999424107855776	0.0	vitaminD	False
mature alpha-beta T cell	-4.944467099979842	11.11699926461714	-0.4447663422733999	0.920117987470244	0.9999424107855776	0.0	vitaminD	False
neuroepithelial cell	16.11787504699061	21.97856023437236	0.7333453545234414	0.2714101031507222	0.9999424107855776	0.0	vitaminD	False
B cell	24.36627328122609	18.19018075583365	1.3395289254292724	0.2483454053499718	0.9999424107855776	0.0	vitaminD	False
neuronal stem cell	1.5939010276922545	2.027420813531061	0.7861717789688831	0.3226435062550454	0.9999424107855776	0.0	vitaminD	False
valve cell	-1.9716706550694496	11.11812300549042	-0.1773384458955695	0.6899779029886114	0.9999424107855776	0.0	vitaminD	False
type II pneumocyte	-6.526417148199514	5.729616052705322	-1.1390671012096825	0.9009258997395828	0.9999424107855776	0.0	vitaminD	False
type I pneumocyte	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
stromal cell	-5.914630460337057	10.712136150783548	-0.5521429504893315	0.9123983069319542	0.9999424107855776	0.0	vitaminD	False
smooth muscle cell of trachea	-1.3583038789794943	5.40024726632572	-0.2515262379649649	0.8566354914372137	0.9999424107855776	0.0	vitaminD	False
smooth muscle cell of the pulmonary artery	-9.136933237580845	12.293877555911829	-0.7432100406097759	0.8801754397184474	0.9999424107855776	0.0	vitaminD	False
smooth muscle cell	-4.843511239023855	7.499715293453779	-0.6458260146557264	0.8804233805504359	0.9999424107855776	0.0	vitaminD	False
skeletal muscle satellite cell	-14.579973518392864	14.226594160906012	-1.0248393504088225	0.9784451434845712	0.9999424107855776	0.0	vitaminD	False
respiratory basal cell	0.0378696210682392	7.772065284034732	0.0048725299755305	0.4904783383203585	0.9999424107855776	0.0	vitaminD	False
regulatory T cell	-15.310853004455566	22.940888448204653	-0.6674045357495206	0.7581659446820325	0.9999424107855776	0.0	vitaminD	False
pulmonary interstitial fibroblast	-3.768757104873657	10.729229400352647	-0.3512607442944398	0.6377024687882564	0.9999424107855776	0.0	vitaminD	False
neuron	0.0024994070718484	1.286638043383361	0.0019425875713078	0.6813147973563465	0.9999424107855776	0.0	vitaminD	False
promonocyte	8.855819474366548	14.257444596328837	0.6211365167532787	0.5566613021824848	0.9999424107855776	0.0	vitaminD	False
proerythroblast	1.761871143876169	5.249687490928796	0.3356144812278057	0.5560122663730133	0.9999424107855776	0.0	vitaminD	False
plasmacytoid dendritic cell	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
plasma cell	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
pericyte cell	-6.174131870269775	4.6573765563168825	-1.325667314122516	0.9071911416637704	0.9999424107855776	0.0	vitaminD	False
pancreatic stellate cell	-8.243803977966309	12.386586323598369	-0.6655428511615492	0.7487723356680261	0.9999424107855776	0.0	vitaminD	False
pancreatic acinar cell	-1.289100101126503	6.175337436309977	-0.2087497427341872	0.7526312529286958	0.9999424107855776	0.0	vitaminD	False
pancreatic D cell	0.2773581580311495	4.496264020097913	0.0616863593399725	0.5644978518052279	0.9999424107855776	0.0	vitaminD	False
pancreatic B cell	0.6299469885373978	5.613385725546904	0.1122222878200701	0.5616534830954388	0.9999424107855776	0.0	vitaminD	False
oligodendrocyte precursor cell	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
non-classical monocyte	9.004523056987642	22.232751003738628	0.4050116450039608	0.5302316316477271	0.9999424107855776	0.0	vitaminD	False
neutrophil	-17.092294616966306	18.21008242948999	-0.9386170921053328	0.9418677567772202	0.9999424107855776	0.0	vitaminD	False
professional antigen presenting cell	-9.25913282834786	15.488870423066889	-0.5977926456508179	0.9049456226651488	0.9999424107855776	0.0	vitaminD	False
lymphocyte	-5.820385456085205	9.806352961761348	-0.5935321193088883	0.7257753512329431	0.9999424107855776	0.0	vitaminD	False
kidney interstitial fibroblast	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
lung macrophage	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
dendritic cell	-20.981028669161773	10.91800040995938	-1.921691507725436	0.9906854236226926	0.9999424107855776	0.0	vitaminD	False
club cell of bronchiole	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
classical monocyte	4.2415764686147135	21.320047050884494	0.1989478005602593	0.5742497319686849	0.9999424107855776	0.0	vitaminD	False
ciliated columnar cell of tracheobronchial tree	-4.378707885742188	1.5166313527089967	-2.887127368111551	0.9977982210686748	0.9999424107855776	0.0	vitaminD	False
chondrocyte	4.4940240184661935	5.335905000648338	0.8422233937673456	0.3332050512496466	0.9999424107855776	0.0	vitaminD	False
bronchial smooth muscle cell	-7.300615950759863	13.15752973958221	-0.5548622040197402	0.91909222529889	0.9999424107855776	0.0	vitaminD	False
brain pericyte	-1.1957770390290103	6.246060190622029	-0.1914450073382859	0.7226907877947655	0.9999424107855776	0.0	vitaminD	False
bladder urothelial cell	9.12150912740815	8.757559777013926	1.0415583061561835	0.2027666105236742	0.9999424107855776	0.0	vitaminD	False
bladder cell	-5.012409220256337	6.511766408404651	-0.7697464721380186	0.9224513705809224	0.9999424107855776	0.0	vitaminD	False
basophil	-3.452166842220349	5.222503929690572	-0.6610175671854184	0.7747588038034754	0.9999424107855776	0.0	vitaminD	False
basal cell	10.314631302751826	10.002842520467652	1.0311700180869785	0.2229537139004304	0.9999424107855776	0.0	vitaminD	False
atrial myocyte	-2.810417502829805	8.856318857028024	-0.3173347243024758	0.8499335082212045	0.9999424107855776	0.0	vitaminD	False
astrocyte	-1.37092387676239	6.201689815968494	-0.2210565051532327	0.5902026247070868	0.9999424107855776	0.0	vitaminD	False
aortic endothelial cell	-11.575214478479214	7.870636315894945	-1.470683438275859	0.999630082079136	0.9999424107855776	0.0	vitaminD	False
adventitial cell	-4.484540157350299	11.942869144790222	-0.3754993965839915	0.8217045663150199	0.9999424107855776	0.0	vitaminD	False
T cell	-9.341801989378103	8.989371635207485	-1.039205226847036	0.995830161109462	0.9999424107855776	0.0	vitaminD	False
NK cell	-14.688824480860587	13.412922603000547	-1.0951248222050138	0.977108722097924	0.9999424107855776	0.0	vitaminD	False
Kupffer cell	5.31811101495	9.967730225805466	0.5335327997924679	0.3617973650836982	0.9999424107855776	0.0	vitaminD	False
DN4 thymocyte	16.738924171908746	13.421529878381769	1.247169609097272	0.2388282257152695	0.9999424107855776	0.0	vitaminD	False
CD8-positive, alpha-beta T cell	1.629804158944609	13.695347888684488	0.1190042175044858	0.7698144523027728	0.9999424107855776	0.0	vitaminD	False
CD4-positive, alpha-beta T cell	-1.8130542754041112	13.545106986190094	-0.1338530789939577	0.8856277687114127	0.9999424107855776	0.0	vitaminD	False
Brush cell of epithelium proper of large intestine	-5.521903922605529	3.922200108994254	-1.4078587958689026	0.9716065088780776	0.9999424107855776	0.0	vitaminD	False
Bergmann glial cell	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
early pro-B cell	7.397310272019245	9.572680328319422	0.7727522510216234	0.2573130365591824	0.9999424107855776	0.0	vitaminD	False
